Eruption Number,Volcano Name,Eruption Category,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Evidence Type,Evidence Method
16119,Raung,Confirmed,2.0,1897,4.0,,,,,Observations,Reported
15196,Tinakula,Confirmed,2.0,1897,3.0,26.0,,,,Observations,Reported
17290,Asosan,Confirmed,2.0,1897,2.0,24.0,,,,Observations,Reported
17984,Zaozan [Zaosan],Uncertain,1.0,1897,1.0,14.0,1897.0,1.0,14.0,Uncertain,Unspecified
14302,"Fournaise, Piton de la",Confirmed,0.0,1897,1.0,5.0,1897.0,1.0,24.0,Observations,Reported
16000,Semeru,Confirmed,2.0,1897,1.0,1.0,1897.0,1.0,3.0,Observations,Reported
11893,Tupungatito,Confirmed,2.0,1897,1.0,,1897.0,4.0,12.0,Observations,Reported
11732,Santiago,Confirmed,0.0,1897,,,,,,Observations,Reported
12822,Grimsvotn,Confirmed,2.0,1897,,,,,,Uncertain,Unspecified
16185,Batur,Confirmed,2.0,1897,,,,,,Observations,Reported
15889,Merapi,Confirmed,2.0,1897,,,,,,Observations,Reported
13565,Tongariro,Confirmed,2.0,1897,,,,,,Observations,Reported
19574,Sheveluch,Confirmed,2.0,1897,,,1898.0,,,Observations,Reported
17148,Kirishimayama,Confirmed,2.0,1896,12.0,21.0,,,,Observations,Reported
19429,Klyuchevskoy,Confirmed,2.0,1896,12.0,,1897.0,11.0,,Observations,Reported
13564,Tongariro,Confirmed,2.0,1896,11.0,,1896.0,12.0,26.0,Observations,Reported
16100,Lamongan,Confirmed,2.0,1896,9.0,5.0,1896.0,9.0,19.0,Observations,Reported
17932,Azumayama,Uncertain,1.0,1896,9.0,5.0,1896.0,9.0,19.0,Uncertain,Unspecified
17983,Zaozan [Zaosan],Uncertain,1.0,1896,9.0,1.0,,,,Uncertain,Unspecified
16793,Mayon,Confirmed,2.0,1896,8.0,31.0,1896.0,9.0,27.0,Observations,Reported
16655,Gamalama,Uncertain,1.0,1896,8.0,3.0,1896.0,8.0,4.0,Uncertain,Unspecified
16118,Raung,Confirmed,2.0,1896,8.0,,,,,Observations,Reported
10069,Kilauea,Confirmed,0.0,1896,7.0,11.0,1896.0,9.0,25.0,Observations,Reported
15672,Tangkuban Parahu,Confirmed,2.0,1896,5.0,22.0,1896.0,5.0,23.0,Observations,Reported
15999,Semeru,Confirmed,2.0,1896,5.0,,1896.0,6.0,,Observations,Reported
10211,Mauna Loa,Confirmed,0.0,1896,4.0,21.0,1896.0,5.0,6.0,Observations,Reported
17982,Zaozan [Zaosan],Confirmed,1.0,1896,3.0,8.0,1896.0,3.0,8.0,Observations,Reported
10715,Fuego,Confirmed,2.0,1896,1.0,10.0,,,,Observations,Reported
10068,Kilauea,Confirmed,0.0,1896,1.0,3.0,1896.0,1.0,28.0,Observations,Reported
10372,Socorro,Uncertain,2.0,1896,,,,,,Uncertain,Unspecified
18311,Myojinsho,Confirmed,2.0,1896,,,,,,Observations,Reported
16042,Tengger Caldera,Confirmed,2.0,1896,,,,,,Observations,Reported
14507,Okataina,Confirmed,1.0,1896,,,,,,Observations,Reported
14042,Nyamulagira,Confirmed,1.0,1896,,,,,,Observations,Reported
12266,Huequi,Confirmed,2.0,1896,,,,,,Observations,Reported
16654,Gamalama,Confirmed,1.0,1895,12.0,19.0,1895.0,12.0,19.0,Observations,Reported
17981,Zaozan [Zaosan],Confirmed,2.0,1895,8.0,22.0,1895.0,9.0,28.0,Observations,Reported
21085,Akutan,Confirmed,2.0,1895,8.0,1.0,1895.0,8.0,14.0,Observations,Reported
16792,Mayon,Confirmed,2.0,1895,7.0,20.0,1895.0,11.0,26.0,Observations,Reported
17147,Kirishimayama,Confirmed,2.0,1895,7.0,16.0,1896.0,6.0,26.0,Observations,Reported
15557,Dempo,Confirmed,2.0,1895,7.0,2.0,1895.0,9.0,30.0,Observations,Reported
16547,Banua Wuhu,Confirmed,2.0,1895,7.0,,1895.0,12.0,26.0,Observations,Reported
14944,Karkar,Confirmed,2.0,1895,6.0,17.0,1895.0,8.0,,Observations,Reported
15998,Semeru,Confirmed,2.0,1895,5.0,22.0,1895.0,10.0,1.0,Observations,Reported
14614,Ruapehu,Confirmed,2.0,1895,3.0,10.0,1895.0,3.0,14.0,Observations,Reported
17931,Azumayama,Confirmed,1.0,1895,3.0,8.0,1895.0,9.0,13.0,Observations,Reported
17980,Zaozan [Zaosan],Confirmed,1.0,1895,2.0,15.0,1895.0,3.0,22.0,Observations,Reported
15005,Dakataua,Confirmed,2.0,1895,,,,,,Correlation,Anthropology
13967,"Barrier, The",Confirmed,2.0,1895,,,,,,Observations,Reported
11918,San Jose,Confirmed,2.0,1895,,,1897.0,,,Observations,Reported
12041,Llaima,Confirmed,2.0,1895,,,1896.0,,,Observations,Reported
11585,Cotopaxi,Confirmed,2.0,1895,,,,,,Observations,Reported
11508,Sumaco,Confirmed,2.0,1895,,,,,,Observations,Reported
11152,Poas,Confirmed,1.0,1895,,,,,,Observations,Reported
14738,Fonuafo'ou,Uncertain,0.0,1894,12.0,,,,,Uncertain,Unspecified
20502,Rainier,Uncertain,1.0,1894,11.0,21.0,1894.0,12.0,24.0,Observations,Reported
12253,Calbuco,Confirmed,2.0,1894,11.0,16.0,1895.0,,,Observations,Reported
15719,Galunggung,Confirmed,3.0,1894,10.0,17.0,1894.0,12.0,,Observations,Reported
15248,Ambrym,Confirmed,3.0,1894,10.0,15.0,1895.0,2.0,10.0,Observations,Reported
15888,Merapi,Confirmed,1.0,1894,10.0,,,,,Observations,Reported
19095,Avachinsky,Confirmed,2.0,1894,10.0,,1895.0,2.0,,Observations,Reported
18622,Shikotsu,Confirmed,2.0,1894,8.0,17.0,1894.0,8.0,17.0,Observations,Reported
14301,"Fournaise, Piton de la",Confirmed,2.0,1894,8.0,,,,,Observations,Reported
18768,Kolokol Group,Confirmed,2.0,1894,7.0,25.0,1894.0,7.0,26.0,Observations,Reported
17979,Zaozan [Zaosan],Confirmed,2.0,1894,7.0,3.0,1894.0,7.0,3.0,Observations,Reported
14041,Nyamulagira,Confirmed,2.0,1894,6.0,,,,,Observations,Reported
16726,Kanlaon,Confirmed,2.0,1894,5.0,,1894.0,6.0,,Observations,Reported
17759,Asamayama,Confirmed,2.0,1894,4.0,6.0,1894.0,6.0,14.0,Observations,Reported
17930,Azumayama,Confirmed,1.0,1894,3.0,16.0,1894.0,4.0,12.0,Observations,Reported
17289,Asosan,Confirmed,2.0,1894,3.0,6.0,1894.0,8.0,30.0,Observations,Reported
17146,Kirishimayama,Confirmed,2.0,1894,2.0,25.0,1894.0,2.0,28.0,Observations,Reported
18621,Shikotsu,Confirmed,2.0,1894,2.0,8.0,1894.0,2.0,8.0,Observations,Reported
15887,Merapi,Confirmed,2.0,1894,1.0,27.0,1894.0,2.0,2.0,Observations,Reported
16759,Bulusan,Confirmed,2.0,1894,,,,,,Observations,Reported
14088,Nyiragongo,Confirmed,1.0,1894,,,,,,Observations,Reported
15117,Bagana,Confirmed,2.0,1894,,,1895.0,,,Observations,Reported
14763,Lateiki,Uncertain,2.0,1894,,,,,,Uncertain,Unspecified
18883,Alaid,Confirmed,2.0,1894,,,,,,Observations,Reported
20123,Pavlof,Confirmed,2.0,1894,,,,,,Observations,Reported
11433,Reventador,Confirmed,3.0,1894,,,,,,Observations,Reported
15997,Semeru,Confirmed,2.0,1893,12.0,11.0,1894.0,2.0,,Observations,Reported
10455,Colima,Confirmed,2.0,1893,12.0,4.0,1902.0,,,Observations,Reported
12136,Villarrica,Confirmed,2.0,1893,12.0,1.0,1894.0,2.0,1.0,Observations,Reported
12040,Llaima,Confirmed,2.0,1893,12.0,,1894.0,12.0,,Observations,Reported
16099,Lamongan,Confirmed,2.0,1893,11.0,18.0,,,,Observations,Reported
17929,Azumayama,Confirmed,1.0,1893,11.0,9.0,1893.0,11.0,10.0,Observations,Reported
16791,Mayon,Confirmed,1.0,1893,10.0,3.0,1893.0,10.0,31.0,Observations,Reported
15886,Merapi,Confirmed,1.0,1893,10.0,,,,,Observations,Reported
16725,Kanlaon,Confirmed,2.0,1893,7.0,,,,,Observations,Reported
17928,Azumayama,Confirmed,1.0,1893,5.0,19.0,1893.0,7.0,13.0,Observations,Reported
13763,Etna,Confirmed,1.0,1893,4.0,26.0,1898.0,6.0,,Observations,Reported
16444,Lokon-Empung,Confirmed,2.0,1893,3.0,29.0,1894.0,8.0,14.0,Observations,Reported
11977,"Chillan, Nevados de",Confirmed,2.0,1893,3.0,4.0,,,,Observations,Reported
16041,Tengger Caldera,Confirmed,2.0,1893,1.0,13.0,1893.0,3.0,27.0,Observations,Reported
12252,Calbuco,Confirmed,4.0,1893,1.0,7.0,1894.0,1.0,16.0,Observations,Reported
15411,Sorikmarapi,Confirmed,2.0,1893,1.0,4.0,1893.0,1.0,4.0,Observations,Reported
15996,Semeru,Confirmed,2.0,1893,1.0,,1893.0,5.0,,Observations,Reported
16562,Awu,Confirmed,2.0,1893,,,,,,Observations,Reported
12265,Huequi,Confirmed,2.0,1893,,,,,,Observations,Reported
12208,Puyehue-Cordon Caulle,Confirmed,2.0,1893,,,,,,Observations,Reported
13482,Vulcano,Uncertain,0.0,1892,12.0,14.0,,,,Uncertain,Unspecified
13563,Tongariro,Confirmed,2.0,1892,11.0,30.0,,,,Observations,Reported
10210,Mauna Loa,Confirmed,0.0,1892,11.0,30.0,1892.0,12.0,3.0,Observations,Reported
13562,Tongariro,Confirmed,2.0,1892,11.0,,1892.0,12.0,,Observations,Reported
15291,Lopevi,Confirmed,2.0,1892,10.0,,1893.0,,,Observations,Reported
20009,Akutan,Confirmed,1.0,1892,9.0,23.0,,,,Observations,Reported
20161,Veniaminof,Confirmed,3.0,1892,8.0,28.0,1892.0,8.0,30.0,Observations,Reported
13761,Etna,Confirmed,2.0,1892,6.0,20.0,1892.0,12.0,29.0,Observations,Reported
16501,Karangetang,Confirmed,2.0,1892,6.0,14.0,,,,Observations,Reported
16561,Awu,Confirmed,3.0,1892,6.0,7.0,1892.0,6.0,12.0,Observations,Reported
16373,Wurlali,Confirmed,2.0,1892,6.0,3.0,1892.0,6.0,5.0,Observations,Reported
15410,Sorikmarapi,Confirmed,2.0,1892,5.0,21.0,,,,Observations,Reported
19777,Seguam,Confirmed,3.0,1892,4.0,15.0,,,,Observations,Reported
15995,Semeru,Confirmed,2.0,1892,3.0,,1892.0,4.0,,Observations,Reported
13561,Tongariro,Confirmed,2.0,1892,2.0,,1892.0,3.0,,Observations,Reported
16758,Bulusan,Confirmed,2.0,1892,,,,,,Observations,Reported
20122,Pavlof,Confirmed,2.0,1892,,,,,,Observations,Reported
12039,Llaima,Confirmed,2.0,1892,,,,,,Observations,Reported
19776,Seguam,Confirmed,2.0,1891,12.0,,,,,Observations,Reported
17145,Kirishimayama,Confirmed,2.0,1891,11.0,10.0,1891.0,11.0,20.0,Observations,Reported
12821,Grimsvotn,Confirmed,2.0,1891,11.0,,1892.0,3.0,16.0,Observations,Reported
13862,Pantelleria,Confirmed,1.0,1891,10.0,17.0,1891.0,10.0,25.0,Observations,Reported
16790,Mayon,Confirmed,2.0,1891,10.0,3.0,1892.0,2.0,29.0,Observations,Reported
16098,Lamongan,Confirmed,2.0,1891,9.0,25.0,1891.0,10.0,5.0,Observations,Reported
15885,Merapi,Confirmed,2.0,1891,8.0,25.0,1892.0,,,Observations,Reported
10454,Colima,Confirmed,2.0,1891,7.0,,1892.0,6.0,,Observations,Reported
17144,Kirishimayama,Confirmed,2.0,1891,6.0,19.0,,,,Observations,Reported
11049,Concepcion,Confirmed,2.0,1891,4.0,,1891.0,4.0,,Observations,Reported
13760,Etna,Confirmed,2.0,1891,2.0,20.0,1891.0,12.0,,Observations,Reported
11976,"Chillan, Nevados de",Confirmed,2.0,1891,2.0,,,,,Observations,Reported
10806,Izalco,Confirmed,2.0,1891,,,1898.0,7.0,,Observations,Reported
11361,Galeras,Confirmed,2.0,1891,,,,,,Observations,Reported
15659,Gede-Pangrango,Confirmed,2.0,1891,,,,,,Observations,Reported
18050,Akita-Komagatake,Confirmed,2.0,1890,12.0,,1891.0,1.0,,Observations,Reported
16417,Banda Api,Confirmed,2.0,1890,11.0,23.0,1890.0,11.0,23.0,Observations,Reported
10453,Colima,Confirmed,2.0,1890,11.0,18.0,,,,Observations,Reported
18082,Akita-Yakeyama,Confirmed,2.0,1890,9.0,23.0,,,,Observations,Reported
16789,Mayon,Confirmed,2.0,1890,9.0,10.0,1890.0,9.0,30.0,Observations,Reported
16097,Lamongan,Confirmed,2.0,1890,9.0,5.0,1891.0,1.0,,Observations,Reported
17863,Nikko-Shiranesan,Confirmed,1.0,1890,8.0,22.0,,,,Observations,Reported
15739,Slamet,Confirmed,2.0,1890,8.0,6.0,1890.0,8.0,29.0,Observations,Reported
16117,Raung,Confirmed,2.0,1890,7.0,,1890.0,9.0,15.0,Observations,Reported
16688,Kie Besi,Confirmed,2.0,1890,6.0,20.0,1890.0,6.0,30.0,Observations,Reported
18731,Shiretoko-Iozan,Confirmed,1.0,1890,6.0,15.0,,,,Observations,Reported
16040,Tengger Caldera,Confirmed,2.0,1890,5.0,,1890.0,9.0,,Observations,Reported
13759,Etna,Confirmed,2.0,1890,5.0,,1890.0,10.0,17.0,Observations,Reported
19428,Klyuchevskoy,Confirmed,2.0,1890,4.0,,,,,Observations,Reported
19392,Ushkovsky,Confirmed,2.0,1890,4.0,,,,,Observations,Reported
10805,Izalco,Confirmed,0.0,1890,3.0,26.0,1890.0,4.0,20.0,Observations,Reported
16096,Lamongan,Confirmed,2.0,1890,3.0,23.0,1890.0,5.0,,Observations,Reported
13560,Tongariro,Uncertain,1.0,1890,3.0,,,,,Uncertain,Unspecified
14300,"Fournaise, Piton de la",Confirmed,2.0,1890,2.0,,1891.0,2.0,4.0,Observations,Reported
13429,Stromboli,Confirmed,3.0,1890,,,1907.0,5.0,29.0,Observations,Reported
15107,Victory,Confirmed,2.0,1890,,,1935.0,,,Observations,Reported
14981,Langila,Confirmed,0.0,1890,,,,,,Observations,Reported
13460,Soputan,Confirmed,2.0,1890,,,,,,Observations,Reported
10359,Southern EPR-Segment J,Confirmed,0.0,1890,,,,,,Correlation,Magnetism
19041,Koryaksky,Confirmed,1.0,1890,,,,,,Observations,Reported
17978,Zaozan [Zaosan],Uncertain,1.0,1890,,,,,,Uncertain,Unspecified
10849,San Miguel,Confirmed,2.0,1890,,,1891.0,,,Observations,Reported
12264,Huequi,Confirmed,3.0,1890,,,,,,Observations,Reported
21004,Villarrica,Confirmed,2.0,1890,,,,,,Sidereal,Varve Count
18403,Ioto,Confirmed,1.0,1889,12.0,31.0,,,,Observations,Reported
17756,Asamayama,Confirmed,2.0,1889,12.0,24.0,,,,Observations,Reported
13802,Kirishimayama,Confirmed,2.0,1889,12.0,10.0,1889.0,12.0,18.0,Observations,Reported
17862,Nikko-Shiranesan,Confirmed,1.0,1889,12.0,4.0,,,,Observations,Reported
16926,Suwanosejima,Confirmed,4.0,1889,10.0,2.0,1889.0,10.0,13.0,Observations,Reported
16095,Lamongan,Confirmed,2.0,1889,9.0,7.0,1889.0,11.0,,Observations,Reported
16546,Banua Wuhu,Confirmed,2.0,1889,9.0,6.0,1889.0,9.0,9.0,Observations,Reported
11938,Planchon-Peteroa,Confirmed,2.0,1889,9.0,,1894.0,,,Observations,Reported
18730,Shiretoko-Iozan,Confirmed,2.0,1889,8.0,9.0,1889.0,10.0,7.0,Observations,Reported
10452,Colima,Confirmed,4.0,1889,8.0,9.0,1890.0,2.0,16.0,Observations,Reported
11360,Galeras,Confirmed,2.0,1889,7.0,3.0,,,,Observations,Reported
15884,Merapi,Confirmed,1.0,1889,7.0,,,,,Observations,Reported
16484,Ruang,Confirmed,1.0,1889,6.0,,,,,Observations,Reported
14299,"Fournaise, Piton de la",Confirmed,2.0,1889,6.0,,1889.0,8.0,11.0,Observations,Reported
15658,Gede-Pangrango,Uncertain,1.0,1889,5.0,8.0,,,,Uncertain,Unspecified
14613,Ruapehu,Confirmed,2.0,1889,5.0,1.0,,,,Observations,Reported
12038,Llaima,Confirmed,2.0,1889,4.0,20.0,1889.0,7.0,,Observations,Reported
15438,Marapi,Confirmed,2.0,1889,3.0,27.0,1889.0,4.0,17.0,Observations,Reported
15480,Tandikat-Singgalang,Confirmed,1.0,1889,2.0,19.0,1889.0,12.0,4.0,Observations,Reported
15994,Semeru,Confirmed,2.0,1889,1.0,,1891.0,5.0,31.0,Observations,Reported
16286,Lewotobi,Confirmed,2.0,1889,,,,,,Observations,Reported
18646,Tokachidake,Confirmed,2.0,1889,,,,,,Observations,Reported
11917,San Jose,Confirmed,2.0,1889,,,1890.0,,,Observations,Reported
11892,Tupungatito,Confirmed,2.0,1889,,,1890.0,,,Observations,Reported
16788,Mayon,Confirmed,1.0,1888,12.0,15.0,,,,Observations,Reported
13896,Nisyros,Confirmed,2.0,1888,9.0,25.0,,,,Observations,Reported
16094,Lamongan,Confirmed,2.0,1888,9.0,,1888.0,10.0,6.0,Observations,Reported
15883,Merapi,Confirmed,2.0,1888,8.0,18.0,1888.0,12.0,20.0,Observations,Reported
13481,Vulcano,Confirmed,3.0,1888,8.0,2.0,1890.0,3.0,22.0,Observations,Reported
17900,Bandaisan,Confirmed,4.0,1888,7.0,15.0,1888.0,7.0,15.0,Observations,Reported
16184,Batur,Confirmed,2.0,1888,5.0,30.0,1888.0,5.0,31.0,Observations,Reported
18568,Hokkaido-Komagatake,Confirmed,2.0,1888,4.0,14.0,,,,Observations,Reported
13758,Etna,Confirmed,2.0,1888,4.0,13.0,1889.0,8.0,,Observations,Reported
11659,Fernandina,Confirmed,1.0,1888,4.0,10.0,,,,Observations,Reported
14972,Ritter Island,Confirmed,2.0,1888,3.0,13.0,1888.0,3.0,13.0,Observations,Reported
16039,Tengger Caldera,Uncertain,2.0,1888,2.0,27.0,,,,Uncertain,Unspecified
15247,Ambrym,Confirmed,2.0,1888,2.0,24.0,1888.0,4.0,,Observations,Reported
17076,Kirishimayama,Confirmed,2.0,1888,2.0,21.0,1888.0,5.0,9.0,Observations,Reported
15437,Marapi,Confirmed,2.0,1888,2.0,19.0,1888.0,3.0,19.0,Observations,Reported
15993,Semeru,Confirmed,2.0,1888,2.0,,1888.0,10.0,,Observations,Reported
11151,Poas,Confirmed,1.0,1888,1.0,,1891.0,,,Observations,Reported
13960,South Island,Confirmed,1.0,1888,,,,,,Observations,Reported
13966,"Barrier, The",Confirmed,0.0,1888,,,,,,Observations,Reported
16273,Egon,Uncertain,2.0,1888,,,1892.0,,,Uncertain,Unspecified
16158,Ebulobo,Confirmed,2.0,1888,,,,,,Observations,Reported
16310,Iliboleng,Confirmed,2.0,1888,,,,,,Observations,Reported
15657,Gede-Pangrango,Confirmed,2.0,1888,,,,,,Observations,Reported
14683,Macauley,Uncertain,0.0,1887,12.0,1.0,,,,Uncertain,Unspecified
15800,Sundoro,Confirmed,2.0,1887,11.0,13.0,1887.0,11.0,14.0,Observations,Reported
16093,Lamongan,Confirmed,2.0,1887,11.0,,1888.0,2.0,27.0,Observations,Reported
15656,Gede-Pangrango,Confirmed,2.0,1887,10.0,22.0,1887.0,10.0,22.0,Observations,Reported
18620,Shikotsu,Confirmed,2.0,1887,9.0,3.0,1887.0,10.0,8.0,Observations,Reported
12820,Thordarhyrna,Confirmed,2.0,1887,8.0,15.0,1889.0,,,Observations,Reported
15992,Semeru,Confirmed,2.0,1887,8.0,,1887.0,10.0,11.0,Observations,Reported
16092,Lamongan,Confirmed,2.0,1887,7.0,3.0,1887.0,7.0,9.0,Observations,Reported
12013,Lonquimay,Confirmed,3.0,1887,6.0,2.0,1890.0,1.0,,Observations,Reported
14899,Manam,Confirmed,2.0,1887,6.0,,1895.0,,,Observations,Reported
18645,Tokachidake,Confirmed,2.0,1887,6.0,,,,,Observations,Reported
13757,Etna,Confirmed,1.0,1887,5.0,31.0,1887.0,8.0,,Observations,Reported
16500,Karangetang,Confirmed,2.0,1887,5.0,27.0,1887.0,5.0,27.0,Observations,Reported
17143,Kirishimayama,Confirmed,2.0,1887,5.0,,,,,Observations,Reported
15504,Kerinci,Confirmed,2.0,1887,3.0,23.0,1887.0,3.0,30.0,Observations,Reported
14971,Ritter Island,Confirmed,2.0,1887,2.0,2.0,1887.0,2.0,5.0,Uncertain,Unspecified
15991,Semeru,Confirmed,2.0,1887,2.0,,1887.0,3.0,,Observations,Reported
10209,Mauna Loa,Confirmed,0.0,1887,1.0,16.0,1887.0,1.0,28.0,Observations,Reported
12037,Llaima,Confirmed,2.0,1887,1.0,16.0,1887.0,6.0,24.0,Observations,Reported
10804,Izalco,Confirmed,2.0,1887,,,1889.0,,,Observations,Reported
10451,Colima,Confirmed,0.0,1887,,,,,,Observations,Reported
20008,Akutan,Confirmed,0.0,1887,,,,,,Observations,Reported
18081,Akita-Yakeyama,Confirmed,2.0,1887,,,,,,Observations,Reported
14790,Niuafo'ou,Confirmed,2.0,1887,,,,,,Observations,Reported
16715,Musuan,Uncertain,1.0,1886,12.0,31.0,,,,Observations,Reported
16038,Tengger Caldera,Confirmed,2.0,1886,11.0,11.0,1887.0,1.0,25.0,Observations,Reported
14466,Whakaari/White Island,Confirmed,2.0,1886,9.0,16.0,1886.0,12.0,,Observations,Reported
14789,Niuafo'ou,Confirmed,4.0,1886,8.0,31.0,1886.0,9.0,18.0,Observations,Reported
16787,Mayon,Confirmed,3.0,1886,7.0,8.0,1887.0,3.0,10.0,Observations,Reported
15246,Ambrym,Confirmed,2.0,1886,7.0,,,,,Observations,Reported
14465,Whakaari/White Island,Uncertain,2.0,1886,6.0,10.0,1886.0,6.0,15.0,Uncertain,Unspecified
14506,Okataina,Confirmed,5.0,1886,6.0,10.0,1886.0,8.0,,Observations,Reported
15655,Gede-Pangrango,Confirmed,2.0,1886,6.0,10.0,1886.0,8.0,16.0,Observations,Reported
13559,Tongariro,Confirmed,2.0,1886,6.0,,,,,Observations,Reported
11000,Momotombo,Confirmed,2.0,1886,5.0,19.0,1887.0,,,Observations,Reported
16499,Karangetang,Confirmed,2.0,1886,4.0,25.0,1886.0,6.0,19.0,Observations,Reported
16037,Tengger Caldera,Confirmed,2.0,1886,4.0,15.0,1886.0,4.0,26.0,Observations,Reported
18619,Shikotsu,Confirmed,2.0,1886,4.0,13.0,1886.0,4.0,28.0,Observations,Reported
15436,Marapi,Confirmed,2.0,1886,3.0,31.0,1886.0,5.0,3.0,Observations,Reported
14699,Raoul Island,Confirmed,0.0,1886,3.0,,,,,Observations,Reported
15990,Semeru,Confirmed,2.0,1886,1.0,25.0,1886.0,8.0,26.0,Observations,Reported
